file,key,type,attr
src\features\finance\pages\OperatingCostsPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\finance\pages\PaymentVouchersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\finance\pages\PaymentVouchersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\finance\pages\PaymentVouchersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\finance\pages\PaymentVouchersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\finance\pages\ReceiptVouchersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\finance\pages\ReceiptVouchersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\finance\pages\ReceiptVouchersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\finance\pages\ReceiptVouchersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\finance\pages\TransactionReasonsPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\finance\pages\TransactionReasonsPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\finance\pages\TransactionReasonsPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\finance\pages\TransactionReasonsPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\inventory\pages\CategoriesPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\inventory\pages\CategoriesPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\inventory\pages\CategoriesPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\inventory\pages\CategoriesPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\inventory\pages\InventoryPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\inventory\pages\InventoryPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\inventory\pages\ProductBatchesPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\inventory\pages\ProductBatchesPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\inventory\pages\ProductBatchesPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\inventory\pages\ProductBatchesPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\inventory\pages\StockTransferPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\inventory\pages\StockTransferPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\inventory\pages\StockTransferPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\inventory\pages\StockTransferPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\pos\pages\PaymentMethodsPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\pos\pages\PaymentMethodsPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\pos\pages\PaymentMethodsPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\pos\pages\PaymentMethodsPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\purchase\pages\ImportReceiptsPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\purchase\pages\ImportReceiptsPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\purchase\pages\ImportReceiptsPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\purchase\pages\ImportReceiptsPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\purchase\pages\PurchaseOrdersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\purchase\pages\PurchaseOrdersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\purchase\pages\PurchaseOrdersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\purchase\pages\PurchaseOrdersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\purchase\pages\SuppliersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\purchase\pages\SuppliersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\sales\pages\QuotesPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\sales\pages\QuotesPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\sales\pages\QuotesPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\sales\pages\QuotesPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\sales\pages\SaleOrdersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\sales\pages\SaleOrdersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\sales\pages\SaleOrdersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\sales\pages\SaleOrdersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\sales\pages\SaleOrdersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\sales\pages\SaleOrdersPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\system\pages\BranchManagementPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",JSXAttribute,className
src\features\system\pages\BranchManagementPage.tsx,"px-4 py-2 border border-gray-300 dark:border-gray-600 text-gray-700 dark:text-gray-300 hover:bg-gray-50 dark:hover:bg-gray-700 font-medium rounded-lg transition-colors text-sm",StringLiteral,
src\features\crm\pages\CustomersPage.tsx,"Hủy bỏ",JSXText,
src\features\crm\pages\CustomersPage.tsx,"Hủy bỏ",JSXText,
src\features\crm\pages\FeedbackPage.tsx,"Hủy bỏ",JSXText,
src\features\crm\pages\FeedbackPage.tsx,"Hủy bỏ",JSXText,
src\features\crm\pages\LoyaltyTiersPage.tsx,"Hủy bỏ",JSXText,
src\features\crm\pages\LoyaltyTiersPage.tsx,"Hủy bỏ",JSXText,
src\features\crm\pages\LoyaltyTiersPage.tsx,"Hủy bỏ",JSXText,
src\features\crm\pages\SupportTicketsPage.tsx,"Hủy bỏ",JSXText,
src\features\crm\pages\SupportTicketsPage.tsx,"Hủy bỏ",JSXText,
src\features\finance\pages\BankAccountsPage.tsx,"Hủy bỏ",JSXText,
src\features\finance\pages\BankAccountsPage.tsx,"Hủy bỏ",JSXText,
src\features\finance\pages\DebtLedgerPage.tsx,"Hủy bỏ",JSXText,
src\features\finance\pages\DebtLedgerPage.tsx,"Hủy bỏ",JSXText,
src\features\finance\pages\OperatingCostsPage.tsx,"Hủy bỏ",JSXText,
src\features\finance\pages\OperatingCostsPage.tsx,"Hủy bỏ",JSXText,
src\features\finance\pages\PaymentVouchersPage.tsx,"Hủy bỏ",JSXText,
src\features\finance\pages\PaymentVouchersPage.tsx,"Hủy bỏ",JSXText,
src\features\finance\pages\ReceiptVouchersPage.tsx,"Hủy bỏ",JSXText,
src\features\finance\pages\ReceiptVouchersPage.tsx,"Hủy bỏ",JSXText,
src\features\finance\pages\TransactionReasonsPage.tsx,"Hủy bỏ",JSXText,
src\features\finance\pages\TransactionReasonsPage.tsx,"Hủy bỏ",JSXText,
src\features\inventory\components\InventorySettingsPanel.tsx,"Hủy bỏ",JSXText,
src\features\inventory\pages\CategoriesPage.tsx,"Hủy bỏ",JSXText,
src\features\inventory\pages\CategoriesPage.tsx,"Hủy bỏ",JSXText,
src\features\inventory\pages\CombosPage.tsx,"Hủy bỏ",JSXText,
src\features\inventory\pages\InventoryCheckPage.tsx,"Hủy bỏ",JSXText,
src\features\inventory\pages\InventoryCheckPage.tsx,"Hủy bỏ",JSXText,
src\features\inventory\pages\InventoryPage.tsx,"Hủy bỏ",JSXText,
src\features\inventory\pages\InventoryPage.tsx,"Hủy bỏ",JSXText,
src\features\inventory\pages\ProductBatchesPage.tsx,"Hủy bỏ",JSXText,
src\features\inventory\pages\ProductBatchesPage.tsx,"Hủy bỏ",JSXText,
src\features\inventory\pages\StockTransferPage.tsx,"Hủy bỏ",JSXText,
src\features\inventory\pages\StockTransferPage.tsx,"Hủy bỏ",JSXText,
src\features\logistics\pages\PriceListsPage.tsx,"Hủy bỏ",JSXText,
src\features\pos\pages\PaymentMethodsPage.tsx,"Hủy bỏ",JSXText,
src\features\pos\pages\PaymentMethodsPage.tsx,"Hủy bỏ",JSXText,
src\features\pos\pages\PosSessionsPage.tsx,"Hủy bỏ",JSXText,
src\features\purchase\pages\ImportReceiptsPage.tsx,"Hủy bỏ",JSXText,
src\features\purchase\pages\ImportReceiptsPage.tsx,"Hủy bỏ",JSXText,
src\features\purchase\pages\PurchaseOrdersPage.tsx,"Hủy bỏ",JSXText,
src\features\purchase\pages\PurchaseOrdersPage.tsx,"Hủy bỏ",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"Hủy bỏ",JSXText,
src\features\purchase\pages\SuppliersPage.tsx,"Hủy bỏ",JSXText,
src\features\sales\pages\QuotesPage.tsx,"Hủy bỏ",JSXText,
src\features\sales\pages\QuotesPage.tsx,"Hủy bỏ",JSXText,
src\features\sales\pages\SaleOrdersPage.tsx,"Hủy bỏ",JSXText,
src\features\sales\pages\SaleOrdersPage.tsx,"Hủy bỏ",JSXText,
src\features\sales\pages\SaleOrdersPage.tsx,"Hủy bỏ",JSXText,
src\features\system\pages\BranchManagementPage.tsx,"Hủy bỏ",JSXText,
src\features\system\pages\BranchManagementPage.tsx,"Hủy bỏ",JSXText,
